2,6889,1.9927
2,7100,1.9927
2,7109,1.9927
2,7716,1.9927
2,8161,1.9927
2,8434,1.9927
2,8775,1.9927
2,8795,1.9927
2,8858,1.9927
2,9629,1.9927
2,9644,1.9927
2,9693,1.9927
2,9731,1.9927
2,9855,1.9927
2,6140,1.9542
2,7873,1.9542
2,8139,1.9542
2,7788,1.8947
2,5205,1.8259
3,8019,5.8410
3,9684,4.8185
3,7583,4.5854
3,9944,4.5564
3,7886,4.5440
3,5268,4.3858
3,5837,4.2975
3,5780,4.2443
3,6385,4.1834
3,7598,4.0927
3,9549,4.0151
3,5955,3.9523
3,9535,3.8988
3,8869,3.8820
3,7482,3.8777
3,7931,3.8499
3,6825,3.8492
3,7415,3.8187
3,8990,3.7634
3,8446,3.7285
3,6165,3.7003
3,8824,3.6883
3,5351,3.6747
3,6364,3.6543
3,8925,3.6478
3,6469,3.5939
3,5783,3.5617
3,5218,3.5246
3,5988,3.5006
3,5492,3.4717
3,8954,3.4436
3,5116,3.3378
3,9484,3.3037
3,7942,3.2887
3,6383,3.2874
3,6059,3.2672
3,6299,3.2606
3,7456,3.2551
3,7514,3.2111
3,7832,3.2102
3,5980,3.1826
3,7046,3.1686
3,8515,3.1620
3,9180,3.1405
3,7873,3.1133
3,7789,3.1051
3,5289,3.0871
3,5812,3.0522
3,7579,3.0156
3,8124,2.9945
3,9645,2.9945
3,8098,2.9661
3,9082,2.9657
3,9131,2.9657
3,6870,2.9591
3,5779,2.9521
3,7495,2.9521
3,7481,2.9460
3,8817,2.9442
3,5506,2.8967
3,6381,2.8967
3,6927,2.8967
3,9679,2.8758
3,7072,2.8449
3,5760,2.8325
3,7033,2.8325
3,5435,2.8188
3,6776,2.8188
3,9388,2.8188
3,9454,2.8188
3,6745,2.7780
3,7876,2.7780
3,9948,2.7780
3,5623,2.7491
3,7414,2.7491
3,8453,2.7491
3,9682,2.7350
3,8790,2.7218
3,8819,2.7218
3,6559,2.6729
3,7600,2.6729
3,6557,2.6159
3,8971,2.6159
3,9891,2.6159
3,7731,2.6022
3,9188,2.5968
3,6300,2.5860
3,6850,2.5606
3,5937,2.5462
3,8879,2.5462
3,9144,2.5462
3,9732,2.5435
3,7747,2.5357
3,8791,2.5357
3,5222,2.5326
3,7324,2.5326
3,8877,2.4749
3,5297,2.4563
3,5546,2.4563
3,7206,2.4563
3,7289,2.4563
3,5381,2.4496
3,5768,2.3843
3,7580,2.3694
3,8166,2.3677
3,8830,2.3677
3,6476,2.3451
3,5369,2.3296
3,6050,2.3296
3,6852,2.3296
3,6863,2.3296
3,6911,2.3296
3,8162,2.3296
3,8736,2.3296
3,9892,2.3296
3,8550,2.3023
3,8849,2.3023
3,6157,2.2962
3,7107,2.2758
3,9694,2.2411
3,5770,2.2327
3,8651,2.2327
3,9697,2.2226
3,8922,2.2020
3,9663,2.2002
3,8511,2.1773
3,9091,2.1614
3,9665,2.1614
3,9241,2.1573
3,6851,2.1528
3,6166,2.1323
3,9080,2.1286
3,8820,2.1162
3,9419,2.1162
3,10023,2.1130
3,5085,2.1130
3,5210,2.1130
3,5303,2.1130
3,6666,2.1130
3,6849,2.1130
3,6916,2.1130
3,8472,2.1130
3,9161,2.1130
3,9523,2.1130
3,9849,2.1130
3,7730,2.1117
3,9664,2.1117
3,5650,2.1111
3,9947,2.1111
3,9951,2.1111
4,7435,3.5729
4,6052,3.4951
4,7315,3.1829
4,8302,3.1829
4,5036,3.0406
4,9312,3.0406
4,7503,2.9493
4,8499,2.9493
4,7622,2.8470
4,8641,2.8403
4,9834,2.7420
4,5249,2.6399
4,5037,2.6330
4,5482,2.6330
4,9072,2.6330
4,5393,2.6114
4,6856,2.5741
4,8749,2.5741
4,9487,2.5741
4,9625,2.5741
4,8241,2.4828
4,8977,2.4828
4,5561,2.3737
4,9891,2.3737
4,5121,2.2892
4,6300,2.2892
4,6847,2.2892
4,8038,2.2892
4,8753,2.2892
4,8907,2.2892
4,9456,2.2892
4,9476,2.2892
4,9704,2.2892
4,7009,2.2755
4,7322,2.2755
4,8139,2.2755
4,8790,2.2755
4,5260,2.1076
4,5329,2.1076
4,5349,2.1076
4,5356,2.1076
4,5515,2.1076
4,5814,2.1076
4,5830,2.1076
4,5832,2.1076
4,6175,2.1076
4,6605,2.1076
4,6931,2.1076
4,7114,2.1076
4,7395,2.1076
4,7759,2.1076
4,8027,2.1076
4,8572,2.1076
4,8654,2.1076
4,8972,2.1076
4,9206,2.1076
4,9347,2.1076
4,9354,2.1076
4,9498,2.1076
4,9601,2.1076
4,9877,2.1076
4,9945,2.1076
4,5342,2.0163
4,5350,2.0163
4,5884,2.0163
4,5970,2.0163
4,7480,2.0163
4,7580,2.0163
4,7753,2.0163
4,7792,2.0163
4,8266,2.0163
4,8922,2.0163
4,9190,2.0163
4,9470,2.0163
4,10032,1.5498
4,5087,1.5498
4,5418,1.5498
4,5496,1.5498
4,5590,1.5498
4,5601,1.5498
4,5616,1.5498
4,5824,1.5498
4,5993,1.5498
4,6029,1.5498
4,6062,1.5498
4,6098,1.5498
4,6137,1.5498
4,6185,1.5498
4,6231,1.5498
4,6259,1.5498
4,6282,1.5498
4,6441,1.5498
4,6490,1.5498
4,6498,1.5498
4,6508,1.5498
4,6537,1.5498
4,6786,1.5498
4,7079,1.5498
4,7308,1.5498
4,7364,1.5498
4,7384,1.5498
4,7436,1.5498
4,7470,1.5498
4,7472,1.5498
4,7474,1.5498
4,7548,1.5498
4,7576,1.5498
4,7597,1.5498
4,7630,1.5498
4,7687,1.5498
4,7896,1.5498
4,7898,1.5498
4,7912,1.5498
4,7960,1.5498
4,8048,1.5498
4,8079,1.5498
4,8117,1.5498
4,8360,1.5498
4,8616,1.5498
4,8634,1.5498
4,8635,1.5498
4,8740,1.5498
4,8963,1.5498
4,8993,1.5498
4,9004,1.5498
4,9074,1.5498
4,9138,1.5498
4,9177,1.5498
4,9253,1.5498
4,9473,1.5498
4,9478,1.5498
4,9483,1.5498
4,9497,1.5498
4,9595,1.5498
4,9615,1.5498
4,9832,1.5498
4,9897,1.5498
4,9966,1.5498
4,9974,1.5498
4,9994,1.5498
4,9995,1.5498
4,7827,1.3651
4,6675,1.3472
4,9444,1.3067
4,6289,1.2954
4,9710,1.2954
4,5883,1.2712
4,9746,1.2712
4,6836,1.2581
4,10019,1.2442
5,6382,3.9413
5,8211,3.9205
5,5140,3.5661
5,8611,3.5214
5,6802,3.4090
5,10028,3.2925
5,7784,3.2925
5,6353,3.1936
5,8115,3.1851
5,9436,3.1526
5,5268,3.1310
5,5727,3.1246
5,5911,3.1246
5,7435,3.0824
5,10027,3.0464
5,8336,3.0464
5,6837,2.9847
5,7375,2.8945
5,8114,2.8865
5,8481,2.8865
5,5036,2.8493
5,8024,2.8493
5,8208,2.8493
5,10034,2.8163
5,8820,2.8163
5,8641,2.8162
5,5829,2.7533
5,8092,2.7186
5,6030,2.7180
5,7075,2.7180
5,7920,2.7180
5,5305,2.6974
5,9444,2.6554
5,7315,2.6484
5,5662,2.5787
5,5950,2.5787
5,7228,2.5787
5,10029,2.5501
5,7871,2.5501
5,5865,2.5459
5,6209,2.5280
5,7599,2.4885
5,5850,2.4805
5,6947,2.4805
5,7842,2.4805
5,9744,2.4389
5,6787,2.3982
5,7149,2.3982
5,9715,2.3982
5,9551,2.3406
5,9745,2.3406
5,6688,2.3126
5,7725,2.3126
5,8116,2.3126
5,8474,2.3126
5,9067,2.3126
5,6913,2.2965
5,7221,2.2965
5,8817,2.2965
5,9474,2.2965
5,5665,2.2914
5,6189,2.2914
5,6606,2.2914
5,7971,2.2914
5,8956,2.2914
5,10030,2.2424
5,5308,2.2424
5,5495,2.2424
5,6182,2.2424
5,7424,2.2424
5,8437,2.2424
5,9188,2.2424
5,5306,2.1727
5,5958,2.1727
5,6530,2.1727
5,7746,2.1727
5,8532,2.1727
5,8966,2.1727
5,5008,2.1607
5,5187,2.1607
5,7370,2.1607
5,7389,2.1607
5,7436,2.1607
5,7837,2.1607
5,5779,2.0745
5,5889,2.0745
5,6484,2.0745
5,6909,2.0745
5,6932,2.0745
5,7178,2.0745
5,7198,2.0745
5,7219,2.0745
5,7224,2.0745
5,8742,2.0745
5,9741,2.0745
5,5828,1.9922
5,6791,1.9922
5,7956,1.9922
5,8258,1.9922
5,9614,1.9922
5,5245,1.9066
5,5396,1.9066
5,5433,1.9066
5,5515,1.9066
5,5558,1.9066
5,5707,1.9066
5,5726,1.9066
5,5811,1.9066
5,6363,1.9066
5,6473,1.9066
5,7114,1.9066
5,7273,1.9066
5,7759,1.9066
5,8076,1.9066
5,8093,1.9066
5,8133,1.9066
5,8378,1.9066
5,8662,1.9066
5,8825,1.9066
5,9185,1.9066
5,9186,1.9066
5,9312,1.9066
5,9391,1.9066
5,9557,1.9066
5,9662,1.9066
5,9740,1.9066
5,9762,1.9066
5,9802,1.9066
5,9871,1.9066
5,9903,1.9066
5,9945,1.9066
5,10037,1.7547
5,10038,1.7547
5,5088,1.7547
5,5188,1.7547
5,5327,1.7547
5,5683,1.7547
5,5876,1.7547
5,6300,1.7547
5,6736,1.7547
5,6757,1.7547
5,7145,1.7547
5,7183,1.7547
5,7617,1.7547
5,8010,1.7547
5,8317,1.7547
5,8357,1.7547
5,8588,1.7547
5,8599,1.7547
5,8675,1.7547
6,8611,8.4260
6,8208,6.4322
6,6382,2.8539
6,8082,2.8539
6,8573,2.8539
6,9662,2.8539
6,9871,2.8539
6,5742,2.7476
6,7715,2.7476
6,7721,2.7476
6,8060,2.7476
6,10018,2.4201
6,5286,2.4201
6,6607,2.4201
6,6834,2.4201
6,7673,2.4201
6,8465,2.4201
6,9229,2.4201
6,9693,2.4201
6,10030,1.8601
6,5291,1.8601
6,5297,1.8601
6,5308,1.8601
6,5417,1.8601
6,5446,1.8601
6,5456,1.8601
6,5480,1.8601
6,5508,1.8601
6,5556,1.8601
6,5714,1.8601
6,5715,1.8601
6,6015,1.8601
6,6049,1.8601
6,6164,1.8601
6,6175,1.8601
6,6197,1.8601
6,6345,1.8601
6,6420,1.8601
6,6427,1.8601
6,6437,1.8601
6,6444,1.8601
6,6447,1.8601
6,6449,1.8601
6,6491,1.8601
6,6522,1.8601
6,6610,1.8601
6,6901,1.8601
6,7048,1.8601
6,7109,1.8601
6,7292,1.8601
6,7599,1.8601
6,7688,1.8601
6,7691,1.8601
6,7704,1.8601
6,7717,1.8601
6,7720,1.8601
6,8076,1.8601
6,8347,1.8601
6,8436,1.8601
6,8451,1.8601
6,8524,1.8601
6,8965,1.8601
6,8966,1.8601
6,9036,1.8601
6,9052,1.8601
6,9080,1.8601
6,9092,1.8601
6,9176,1.8601
6,9284,1.8601
6,9303,1.8601
6,9503,1.8601
6,9736,1.8601
6,9854,1.8601
6,9982,1.8601
7,5715,4.5810
7,9677,4.5119
7,6327,4.4913
7,9081,4.0731
7,6079,3.9813
7,5653,3.9025
7,7553,3.8867
7,7179,3.7808
7,9943,3.6726
7,5766,3.6350
7,5638,3.6222
7,9113,3.5958
7,7350,3.4993
7,9544,3.4606
7,5496,3.4505
7,7529,3.4504
7,6382,3.4391
7,5377,3.3863
7,6498,3.3696
7,7117,3.3616
7,7756,3.3524
7,7644,3.3213
7,6212,3.2801
7,6197,3.2744
7,5123,3.2660
7,5889,3.2481
7,6714,3.2465
7,9628,3.2375
7,5375,3.2371
7,7349,3.2371
7,5313,3.2054
7,5328,3.1841
7,5010,3.1835
7,7939,3.1637
7,7228,3.1561
7,9263,3.1445
7,5397,3.1427
7,9389,3.1367
7,6881,3.1250
7,5947,3.1073
7,9553,3.1061
7,8664,3.1056
7,6298,3.1047
7,7757,3.1047
7,5567,3.0854
7,5887,3.0854
7,9749,3.0325
7,5826,3.0271
7,7771,3.0230
7,6460,3.0152
7,8692,3.0152
7,5566,3.0131
7,5489,3.0091
7,6310,3.0030
7,8888,2.9858
7,5673,2.9639
7,9546,2.9639
7,5125,2.9501
7,6311,2.9501
7,6297,2.9441
7,6217,2.9285
7,5308,2.9186
7,5323,2.9131
7,6483,2.8916
7,8099,2.8606
7,8959,2.8454
7,6125,2.7895
7,6696,2.7895
7,9028,2.7895
7,9525,2.7820
7,5746,2.7424
7,5685,2.6990
7,9109,2.6990
7,7967,2.6969
7,6364,2.6825
7,7599,2.6822
7,8922,2.6680
7,8956,2.6680
7,9312,2.6680
7,6106,2.6465
7,8186,2.6329
7,6751,2.6146
7,8681,2.6146
7,6668,2.6126
7,7093,2.5999
7,5863,2.5795
7,6291,2.5795
7,5731,2.5775
7,7144,2.5775
7,9099,2.5764
7,7743,2.5754
7,7919,2.5745
7,8377,2.5745
7,9444,2.5745
7,7854,2.5320
7,6932,2.5304
7,5001,2.5250
7,5911,2.5250
7,6452,2.5250
7,6691,2.5250
7,7115,2.5250
7,6970,2.5173
7,6755,2.4899
7,8732,2.4899
7,8115,2.4857
7,7323,2.4782
7,5865,2.4715
7,6506,2.4606
7,7470,2.4606
7,5176,2.4602
7,7448,2.4602
7,7514,2.4602
7,8410,2.4602
7,6248,2.4539
7,6536,2.4395
7,9569,2.4352
7,6299,2.4323
7,6292,2.4256
7,7145,2.4189
7,9742,2.4189
7,5639,2.4171
7,9091,2.4125
7,7755,2.4027
7,9092,2.3932
7,8554,2.3888
7,5268,2.3856
7,5068,2.3819
7,6645,2.3819
7,6474,2.3806
7,5122,2.3592
7,5121,2.3567
7,5769,2.3398
7,8972,2.3358
7,5814,2.3324
7,6008,2.3324
7,6138,2.3324
7,6209,2.3324
7,6659,2.3324
7,6667,2.3324
7,6798,2.3324
7,6934,2.3324
7,7142,2.3324
7,7341,2.3324
7,7389,2.3324
7,8857,2.3324
7,5546,2.3322
7,6873,2.3322
7,7198,2.3322
7,9746,2.3285
7,8300,2.3175
8,5305,4.5134
8,6382,4.2469
8,10028,3.9625
8,6530,3.7201
8,8115,3.6872
8,8114,3.5565
8,7178,3.4104
8,10029,3.3880
8,5779,3.1647
8,10037,3.1505
8,7617,3.1505
8,9683,3.0765
8,5140,3.0083
8,8211,2.9727
8,8784,2.9506
8,7375,2.8945
8,6802,2.8511
8,9125,2.8493
8,5829,2.7533
8,5306,2.7445
8,5308,2.7445
8,7580,2.7445
8,7865,2.7445
8,8378,2.7445
8,8437,2.7445
8,8870,2.7445
8,9111,2.7445
8,8611,2.6974
8,9479,2.6563
8,6353,2.6357
8,8735,2.5753
8,5727,2.5667
8,5911,2.5667
8,7784,2.5667
8,10027,2.4885
8,7599,2.4885
8,8336,2.4885
8,5262,2.4819
8,6056,2.4819
8,8239,2.4819
8,9892,2.4819
8,9922,2.4819
8,6787,2.3982
8,7149,2.3982
8,9715,2.3982
8,5045,2.3714
8,6100,2.3714
8,6485,2.3714
8,7294,2.3714
8,8788,2.3714
8,9709,2.3714
8,5036,2.2914
8,5665,2.2914
8,6189,2.2914
8,6606,2.2914
8,7971,2.2914
8,8024,2.2914
8,8208,2.2914
8,8956,2.2914
8,5294,2.2361
8,5956,2.2361
8,5959,2.2361
8,6060,2.2361
8,6600,2.2361
8,5008,2.1607
8,5187,2.1607
8,6837,2.1607
8,7370,2.1607
8,7389,2.1607
8,7436,2.1607
8,7837,2.1607
8,8092,2.1607
8,8481,2.1607
8,9436,2.1607
8,5303,2.0617
8,5420,2.0617
8,5775,2.0617
8,6250,2.0617
8,6558,2.0617
8,6901,2.0617
8,7510,2.0617
8,7709,2.0617
8,7954,2.0617
8,8127,2.0617
8,8433,2.0617
8,8785,2.0617
8,8823,2.0617
8,9497,2.0617
8,9849,2.0617
8,5268,1.9922
8,5828,1.9922
8,6030,1.9922
8,6791,1.9922
8,7075,1.9922
8,7435,1.9922
8,7871,1.9922
8,7920,1.9922
8,7956,1.9922
8,8258,1.9922
8,8641,1.9922
8,9614,1.9922
8,5057,1.8159
8,5103,1.8159
8,5295,1.8159
8,5587,1.8159
8,5776,1.8159
8,5836,1.8159
8,5893,1.8159
8,5970,1.8159
8,6420,1.8159
8,6422,1.8159
8,7175,1.8159
8,7179,1.8159
8,7329,1.8159
8,7414,1.8159
8,7426,1.8159
8,7481,1.8159
8,7503,1.8159
8,7585,1.8159
8,7664,1.8159
8,8257,1.8159
8,8320,1.8159
8,8327,1.8159
8,8399,1.8159
8,8758,1.8159
8,8777,1.8159
8,8839,1.8159
8,8922,1.8159
8,8995,1.8159
8,9331,1.8159
8,9625,1.8159
8,9881,1.8159
8,9891,1.8159
8,10034,1.7547
8,10038,1.7547
8,5088,1.7547
8,5188,1.7547
8,5327,1.7547
8,5662,1.7547
8,5683,1.7547
8,5850,1.7547
8,5876,1.7547
8,5950,1.7547
8,6300,1.7547
8,6688,1.7547
8,6736,1.7547
8,6757,1.7547
8,6947,1.7547
8,7145,1.7547
8,7183,1.7547
9,8918,3.3451
9,8137,3.2971
9,5289,3.0566
9,9563,2.9519
9,5105,2.8825
9,8436,2.8825
9,7709,2.7905
9,5508,2.7068
9,5879,2.7068
9,5783,2.6232
9,5882,2.5908
9,7009,2.5389
9,8173,2.5389
9,8790,2.5389
9,9205,2.5389
9,9870,2.5389
9,9523,2.5324
9,9743,2.4838
9,7414,2.4781
9,8416,2.4229
9,8308,2.3855
9,9436,2.3855
9,9532,2.3855
9,5093,2.3710
9,5515,2.3710
9,5948,2.3710
9,7479,2.3710
9,7725,2.3710
9,7759,2.3710
9,8326,2.3710
9,8327,2.3710
9,8338,2.3710
9,8572,2.3710
9,8972,2.3710
9,9099,2.3710
9,6261,2.3677
9,6787,2.3677
9,5104,2.3414
9,8619,2.3414
9,8911,2.3414
9,5110,2.2873
9,5715,2.2873
9,6108,2.2873
9,9686,2.2873
9,6165,2.2327
9,7186,2.2327
9,5799,2.2176
9,6349,2.2176
9,9215,2.2176
9,9891,2.2176
9,9973,2.2176
9,5771,2.1194
9,5887,2.1194
9,6051,2.1194
9,6839,2.1194
9,7162,2.1194
9,7322,2.1194
9,7552,2.1194
9,7553,2.1194
9,8452,2.1194
9,8871,2.1194
9,9089,2.1194
9,9207,2.1194
9,9389,2.1194
9,9834,2.1194
9,9969,2.1194
9,6531,2.0585
9,6849,2.0585
9,7564,2.0585
9,7643,2.0585
9,8433,2.0585
9,8839,2.0585
9,5245,1.9515
9,5374,1.9515
9,5731,1.9515
9,5775,1.9515
9,5857,1.9515
9,6166,1.9515
9,6244,1.9515
9,6452,1.9515
9,6549,1.9515
9,6556,1.9515
9,6733,1.9515
9,6742,1.9515
9,6823,1.9515
9,6870,1.9515
9,7728,1.9515
9,7975,1.9515
9,8510,1.9515
9,8791,1.9515
9,8793,1.9515
9,9150,1.9515
9,9349,1.9515
9,9480,1.9515
9,9625,1.9515
9,9661,1.9515
9,5121,1.8131
9,5292,1.8131
9,5498,1.8131
9,5884,1.8131
9,5993,1.8131
9,7503,1.8131
9,7823,1.8131
9,8320,1.8131
9,8605,1.8131
9,8639,1.8131
9,8844,1.8131
9,8919,1.8131
9,8922,1.8131
9,8947,1.8131
9,9829,1.8131
9,9908,1.8131
9,9984,1.8131
9,10006,1.3936
9,5076,1.3936
9,5103,1.3936
9,5146,1.3936
9,5161,1.3936
9,5186,1.3936
9,5219,1.3936
9,5278,1.3936
9,5296,1.3936
9,5302,1.3936
9,5360,1.3936
9,5467,1.3936
9,5485,1.3936
9,5698,1.3936
9,5761,1.3936
9,5876,1.3936
9,5946,1.3936
9,5970,1.3936
9,6012,1.3936
9,6074,1.3936
9,6160,1.3936
9,6192,1.3936
9,6231,1.3936
9,6283,1.3936
9,6320,1.3936
9,6424,1.3936
9,6440,1.3936
9,6450,1.3936
9,6485,1.3936
9,6498,1.3936
9,6716,1.3936
9,6864,1.3936
9,6917,1.3936
9,6955,1.3936
9,6997,1.3936
9,7049,1.3936
9,7084,1.3936
10,6218,5.8800
10,8845,5.1529
10,9711,4.9503
10,5607,4.9430
10,5075,4.9313
10,6367,4.8830
10,7910,4.8300
10,6880,4.7671
10,5295,4.7620
10,7874,4.7342
10,8374,4.7241
10,8643,4.6850
10,9367,4.5937
10,8809,4.5928
10,9534,4.5928
10,7447,4.5208
10,5597,4.5208
10,7416,4.4737
10,9002,4.4543
10,7297,4.4471
10,7621,4.4235
10,5210,4.4108
10,7595,4.3718
10,9854,4.3475
10,5366,4.3086
10,8736,4.2745
10,9890,4.2678
10,8764,4.2013
10,9093,4.2013
10,7328,4.1773
10,6916,4.1583
10,6845,4.1214
10,8160,4.1002
10,5085,4.0639
10,5752,4.0282
10,8614,4.0282
10,8866,4.0241
10,9439,3.9811
10,5030,3.9120
10,8616,3.9082
10,8241,3.8880
10,5232,3.8375
10,6914,3.8118
10,5359,3.7679
10,5627,3.7679
10,7206,3.7679
10,6637,3.7428
10,7083,3.7428
10,7060,3.7348
10,7513,3.7348
10,8122,3.7348
10,8262,3.7348
10,8807,3.7348
10,5056,3.7020
10,9971,3.6998
10,9918,3.6959
10,9919,3.6959
10,5361,3.6417
10,5338,3.6350
10,8648,3.6277
10,7560,3.6194
10,5254,3.5987
10,10008,3.5557
10,5255,3.5216
10,5272,3.4765
10,9240,3.4529
10,7282,3.4497
10,8941,3.4497
10,6908,3.4350
10,5946,3.4317
10,6045,3.3859
10,5740,3.3524
10,5971,3.3524
10,6748,3.3524
10,8269,3.3524
10,8271,3.3524
10,8618,3.3519
10,5292,3.3518
10,6406,3.3094
10,7330,3.3094
10,8959,3.3094
10,9527,3.3094
10,9946,3.3094
10,6394,3.3073
10,5296,3.2709
10,5736,3.2459
10,7799,3.2327
10,6165,3.2189
10,8325,3.2184
10,8447,3.2184
10,5257,3.2060
10,5354,3.2060
10,10021,3.1897
10,7179,3.1759
10,6485,3.1754
10,6253,3.1469
10,5462,3.0966
10,10006,3.0900
10,6669,3.0838
10,7503,3.0838
10,6215,3.0631
10,6591,3.0631
10,6615,3.0631
10,6871,3.0631
10,6893,3.0631
10,7056,3.0631
10,7304,3.0631
10,7324,3.0631
10,8120,3.0631
10,8261,3.0631
10,8327,3.0631
10,9726,3.0631
10,9913,3.0571
10,8808,3.0374
10,9253,2.9928
10,6272,2.9864
10,9470,2.9864
10,9932,2.9816
10,5297,2.9434
10,5301,2.9424
10,5049,2.9296
10,7288,2.9296
10,5119,2.9291
10,10010,2.9208
10,6068,2.9208
10,9118,2.9208
